Id;Nome;DataDeNascimento;Empresa;Departamento;Salario
127744;Vanessa Gray;29/07/2016;Griffith, Grimes and Lewis;Information Services;13090.77
551456;Jean Owens;07/08/1924;Lozano Ltd;Research and Development;37126.86
735402;Kathleen Weiss;18/03/1935;Lang, Haynes and King;Strategic Sourcing;27045.22
655430;Susan Parker;20/06/1981;Dyer-Patterson;Operations;81228.5
719848;Linda Ramirez;01/12/1953;Hansen, Hayes and Robbins;Manufacturing;24754.3
292634;Richard Garza;22/10/1953;White-Berry;Legal Affairs;5113.12
628078;Olivia Castillo MD;26/08/2014;Peters PLC;Research and Development;70553.42
507700;Brittany Soto;07/11/1934;Simpson, Carter and Cunningham;Quality Control;52950.09
211338;Michele Lucas;10/08/1973;Thompson PLC;Sales Operations;6983.93
363624;Robert Calhoun;28/09/1972;Ayala-Baxter;Product Design;73487.26
685367;Karen Allen;02/03/2014;Schwartz, Turner and Collins;Policy and Planning;53534.31
930220;Kimberly King;15/04/1929;Taylor-Rasmussen;Financial Analysis;88104.55
989563;Melissa Lopez;31/12/1926;King-Patel;Training and Development;60835.55
84205;Elizabeth Brown;03/10/1981;Black-Collins;Product Launch;59780.97
52460;Jerome Shepherd;29/10/1967;Cohen, Carrillo and Carter;Finance;58329.94
429905;Nathaniel Patterson;04/02/1946;Patton LLC;Training and Development;17215.03
323949;Robert Goodwin;07/12/1936;Moore, Tanner and Moore;Operations;67899.14
276195;Christopher Dudley;12/07/2004;Torres Inc;Logistics;87797.45
276717;Jacob Davis;22/05/1957;Alvarez-Brown;Systems Engineering;33320.5
150418;Denise Nguyen;09/03/2020;Lyons LLC;Finance;33902.57
999694;Jasmine Morris;19/05/1955;Odonnell, Todd and Carter;Policy and Planning;64365.45
698368;Christopher Vaughn;04/02/1973;Mcclain Inc;Data Management;23429.83
559689;Daniel Aguirre;21/06/1932;Cook-Lee;Research and Innovation;16101.56
726150;Kevin Frost;19/07/1976;Simpson-Rose;Corporate Events;8430.52
948709;Sharon Ray;29/12/1943;Shaw, Weiss and Beck;Training and Development;63379.21
513402;Kari Lewis;17/12/1977;Michael Ltd;Policy and Planning;7190.13
941900;Glenda Campbell;06/08/2017;Wright Inc;Corporate Communications;34307.83
308314;Susan Lawrence;08/10/1920;Gross Group;Network Administration;72002.48
897057;Steven Cantu;17/02/1937;Marshall-Hickman;Advertising;5436.16
679743;Lisa Miller;10/09/1936;Pierce-Weber;Administration;73776.01
683183;Stacey Romero;13/02/1939;Gill, Murray and Baker;Facilities Management;59918.1
495103;Kristy Jacobson;03/12/1999;Walls and Sons;Taxation;42405.03
380364;Lindsey Williams;31/01/1940;Reynolds Ltd;Legal Affairs;78871.3
310957;Garrett Payne;19/01/1999;Burton-Mejia;Customer Experience;22183.64
759946;Stephanie Reed;19/07/1953;Perez and Sons;Corporate Training;72473.77
433312;Veronica Gonzalez;23/09/1911;Stuart Group;Research and Development;16373.17
222528;Brett Lopez;27/06/1911;Lopez Group;Financial Analysis;6293.15
720036;Gabrielle Banks;20/03/2007;Bennett, Adams and Porter;Supply Chain;27496.59
91841;Tony Hernandez;29/12/1964;Brooks, Garcia and Perez;International Operations;86869.41
692476;Elizabeth Hawkins;01/12/1920;Carroll, Garza and Russell;International Operations;83661.8
196296;Keith Rivas;11/12/1908;Whitney, Riley and Fisher;Network Administration;51495.0
22346;Bryce Thompson;24/02/2007;Lopez PLC;Policy and Planning;78885.78
809217;Shane Smith;12/07/2010;Santos, Miller and Jackson;Market Research;65510.59
185700;Bryan Larson;22/03/1999;Bishop, Palmer and Matthews;Software Development;28293.67
526145;Leslie Dunn;26/06/2020;Martinez LLC;Information Security;41333.67
211784;Tiffany Gilbert;16/06/1936;Tapia-Flores;Investor Relations;69324.11
196148;Brenda Reyes;27/03/2019;Jordan, Mathis and Avery;Credit and Collections;68380.46
377954;Mrs. Kathy Raymond;15/08/1993;Hayes-Cunningham;Employee Relations;54361.87
309943;Anita Kirk DDS;28/08/1934;Thomas and Sons;Enterprise Risk Management;68945.88
760861;Thomas Cook;30/11/1981;Beck, Riley and Beck;International Business;43109.35
124972;Taylor Johnson;13/02/2010;Daniels-Rodriguez;Brand Development;51892.24
307808;Kenneth Morales;19/08/2016;Graham Inc;Technical Support;5911.83
197592;Kimberly Phillips;01/09/1943;Parker-Frost;Health and Safety;48697.43
940091;Debra Johnson;27/11/1991;Bass and Sons;Information Services;83506.33
218043;Karen Ruiz;04/06/2006;Chen-Mack;Information Technology;24751.89
934099;Marcus Jimenez;09/04/1971;Aguirre-Carter;Logistics;43393.07
586029;Mike Phillips;24/09/1922;Morales, Evans and Jones;Software Development;50797.48
114489;Ethan Jacobs;21/07/1921;Graves Ltd;Sales;47651.59
398032;Melissa Ross;19/11/1962;Stewart LLC;Legal Compliance;77620.74
687376;Anna Waller;20/02/1918;Ferguson, Adams and Jackson;Information Services;1487.86
316570;Mark Webb;25/08/2016;Burke, Gonzalez and Sullivan;Technical Support;23391.18
86150;Timothy Price;21/06/1919;Pham Inc;Organizational Development;17113.64
407155;Mrs. Brittany Weiss;09/01/2023;Freeman Ltd;Employee Relations;83853.56
731556;Austin Brown;30/11/1937;Wilson Inc;Treasury;40732.2
205328;Christine Myers;31/12/2012;Sawyer Inc;Advertising;38531.55
252106;Joel Rangel;24/04/2003;Landry-Wyatt;Health and Safety;67332.67
201057;Chris Mills;10/11/1909;Young, Jackson and Terry;Quality Control;3984.96
487563;Christina Anderson;07/12/1947;Brown-Rodriguez;Regulatory Affairs;40345.99
64399;Michael Moran;26/12/1992;Horton-White;Contracts Management;15865.37
626692;Joanne Sanchez;03/01/1929;Potter, Gomez and Perez;Manufacturing;2453.15
685927;Matthew Ryan;24/08/2004;Haley, Kelly and Thomas;Distribution;44136.66
212276;Tiffany Butler;12/07/1948;Edwards PLC;Corporate Events;75811.66
61332;Jason Rogers;03/07/2018;Brown-Hess;Employee Wellness;1226.51
889728;Michael Foster;30/08/2018;Crawford, Lewis and Mendoza;Data Analytics;74695.24
807424;James Perez;10/01/1913;Dodson LLC;Community Relations;16539.61
603645;Mary Hernandez;01/08/1964;Maldonado, Williams and Evans;Customer Success;46330.22
30659;David Garrett;19/01/1997;House and Sons;Credit and Collections;25394.69
820238;Shannon Thompson;18/11/1942;Roberts-Adkins;Sales Operations;71621.16
802620;Natalie Ochoa;04/11/1925;Wise, Fischer and Nelson;Hardware Development;29301.2
998488;Deborah Hoffman;02/02/1997;Baker and Sons;Corporate Affairs;86649.56
769186;Edwin Finley;11/09/2009;Hunt-Christian;Brand Management;70526.02
80095;Christina Johnson;29/01/1958;Garner, Jones and Henderson;International Business;70323.55
67854;Xavier Day;06/06/1969;Ho, Carter and Murray;Corporate Social Responsibility;63952.19
653076;Victoria Dean;07/12/2007;Hamilton-Ward;Information Services;85253.36
63452;Brandi Williams;13/01/1937;Smith PLC;Facilities Maintenance;37855.65
959075;Randy Taylor;01/03/2004;George-Velez;Product Launch;24245.31
662508;Carlos Young;20/03/2019;Wright, Phillips and Christian;Public Relations;86182.41
225496;Arthur Hill;10/05/1993;Walker, Schneider and Peters;Strategic Partnerships;49957.82
418558;Julia Mitchell;01/02/1946;Morris LLC;Corporate Governance;60898.19
977798;Kimberly Day;03/04/1916;Harris, Johnson and Moore;Information Security;5524.15
217964;Lori Baldwin;17/10/2009;Lang PLC;Warehouse Management;19964.3
276225;Barbara Munoz;10/03/1986;Hanson LLC;Corporate Development;53120.76
370040;Stephanie Huang;21/06/2005;Robinson, Williams and Ferguson;Data Management;58178.42
788594;Michael Mcmahon;26/10/1961;Ayala-Baker;Cybersecurity;11046.33
543422;Candice Mitchell;26/03/1917;Cruz, Cooper and French;Distribution;20206.08
522726;Mr. Mark Meyer MD;14/11/1923;Robinson-Moreno;Contracts Management;21316.94
741910;Shannon Huffman;09/05/1960;Jordan-Patel;Public Relations;10382.14
615957;Brandi Robertson;11/09/1912;Knight Group;Cybersecurity;29450.42
244707;Scott Thompson;27/01/2013;Hunter Inc;Hardware Development;52149.38
921288;Alexandra Brown;23/12/1908;Hardy-King;Risk Management;26403.19
155049;Daniel Jenkins;07/01/2008;Cross LLC;Customer Experience;53162.65
677454;William Long;24/08/2009;Thomas-Alexander;Community Relations;7066.59
241249;Leslie Sanchez;21/03/1958;Franco-Richardson;Information Security;85613.64
762968;Eric Hall;18/03/1925;Perkins-Green;Investment Management;71585.31
565946;Justin Harris;08/01/1975;Hudson-Mitchell;Quality Assurance;59812.93
993907;Lee Cochran;05/07/1911;Massey, Guzman and Alvarado;Strategic Sourcing;68475.83
250963;Donald Cook;12/08/2010;Flores, Jackson and Brown;Financial Analysis;67585.63
810831;Kyle Barnett;14/12/1988;Jefferson Group;Executive Office;19816.85
812223;Amber Simmons;16/11/1990;Davenport, Reed and Li;Technical Support;60448.84
667669;Sara Guzman;11/08/1943;Randall-Esparza;Facilities Management;24066.87
93481;Laura Johnson;17/11/1960;Reed, Bailey and Smith;Finance;40233.28
89605;Timothy Robinson;10/04/1940;Ware-Sims;Software Development;51615.21
877121;Robin Tucker;04/02/1928;Chapman, Williams and Brown;Purchasing;85790.03
138209;Susan Osborn;16/11/2017;Lee-Montoya;Information Security;44461.88
156202;Tanya Cortez;10/07/1953;Shannon PLC;Research and Innovation;59873.96
591475;Bryan Kelley;01/07/2013;Rodriguez-Williams;Software Development;28434.88
957716;William Phillips;08/12/2013;Miller-Lara;Health and Safety;89764.03
47898;Lee Boyer;05/12/1930;Hicks, Baker and Davies;Quality Assurance;41687.6
799963;Yvette Davis;12/04/1923;Allen, Cortez and Martinez;Quality Assurance;59556.13
61363;Amanda Lee;17/10/2008;Hardy Group;Corporate Social Responsibility;36357.27
305756;Kevin Lamb;27/05/1931;Arnold-Gonzales;Employee Wellness;8045.66
384395;Kevin Miller;13/09/1945;Butler-Avery;Customer Success;36609.2
932986;Vincent Woods;29/06/2018;Salas, Parker and Jones;Enterprise Architecture;40349.36
302600;Melissa Clark;22/08/2010;Thompson, Jones and Barnes;Strategic Partnerships;25910.76
745307;Lisa Delgado;24/11/2005;Gilbert-Quinn;Human Resources;67305.75
865354;Joseph Hill;05/04/1960;Anderson, King and Curtis;Product Management;73293.28
57480;Jennifer Mcintyre;09/07/1957;Hunt-Smith;Sales Operations;7081.94
799382;Lydia Nash DVM;27/04/1941;Sullivan Group;Strategic Partnerships;3797.19
821577;Kristy Holt;17/08/1941;Lane-Meyer;Strategic Partnerships;78332.2
21480;Michelle Sullivan;20/02/1977;Abbott-Simmons;Purchasing;82993.27
510974;Randy Guzman;17/01/1935;Hodges Ltd;Finance;53064.98
141978;Lori Harvey;22/07/1945;Prince-Larsen;Research and Innovation;56030.79
408709;Gerald Lozano;06/08/1920;Gibbs Ltd;Warehouse Management;12627.71
402336;Jack Murray;30/03/1947;Day LLC;Corporate Strategy;57756.49
718919;Alec Chapman;23/05/1946;Swanson-Ferguson;Event Management;67838.19
416860;Alexa Pham;27/11/2017;Watson, Stewart and Ortiz;Project Management;19623.91
899398;Richard Singleton;07/06/1956;Rodriguez-Brown;Logistics;85026.78
227349;Christopher Smith;24/08/1948;Wood Group;Risk Management;7109.61
961034;Andrew Black;18/06/1988;Taylor-Graham;Investor Relations;74771.79
138217;Edwin Moore;22/09/1991;Martinez, Rodriguez and Jones;Enterprise Risk Management;48655.38
335260;Claudia Gonzalez;15/03/1919;Taylor, Clarke and Hansen;Product Design;47138.81
581044;James Moore;16/10/2001;Cordova PLC;Human Resources;27530.13
364542;Sandra Stevenson;11/04/1966;Soto, Wood and Wagner;Contracts Management;37748.13
854713;Melissa Torres;14/02/1941;Smith PLC;Office Management;79138.63
317060;Ms. Catherine Melendez;14/10/1935;White, Frank and Rodriguez;Training and Development;79884.19
931691;Kenneth Rodgers;25/05/1923;Paul Group;Business Intelligence;58250.22
840866;Leonard Lawson;27/05/1964;Horne PLC;Corporate Affairs;39026.01
192771;Jonathan Mcdonald;17/05/1910;Ponce-Garner;Strategic Partnerships;86015.27
278560;Andrea Williams;24/06/2022;Jones and Sons;Research and Innovation;43948.29
855966;Bailey Smith;31/01/1935;Smith Ltd;Technical Support;16579.5
188;Arthur Salazar;11/02/1918;Murray, Jensen and Porter;Brand Development;60660.5
399139;Daniel Warner;04/06/1965;Henderson Ltd;Employee Relations;57692.59
125094;Crystal Horton;14/02/1913;Blackwell, Cochran and Hogan;Legal;5325.98
464934;Brandi Smith;21/07/1958;Kelly, Cameron and Hansen;Regulatory Affairs;85783.48
851607;Chelsea Yang;23/04/1964;Robinson-Ramirez;Marketing;70870.84
41113;Todd Moreno;27/05/2004;Hurst, Gaines and Norris;Brand Management;23073.66
772494;Anthony Foster;16/11/1993;Mitchell, Stewart and Gross;Policy and Planning;73897.57
999634;Amanda Aguilar;09/01/2023;Macias LLC;International Operations;31182.32
285324;Elizabeth Huerta;28/06/2010;Holt LLC;Audit and Assurance;40206.81
775495;Heidi Mitchell;12/02/2005;Graham-Anderson;Data Analytics;13830.35
132181;Sheila Johnson;19/04/1992;Smith, Green and Scott;Product Management;47586.42
180374;Douglas Hughes;14/05/1981;Armstrong, Bass and Reed;Information Services;7172.57
492512;Yvonne Sutton;26/07/1909;Reynolds Inc;Employment Services;41420.16
384183;Melinda Boyd;19/12/1992;Cruz Ltd;Business Continuity;51556.03
216569;Cory Williams;14/02/1932;Meyers-Porter;Product Design;16866.66
845716;Kathleen Williams;30/12/1954;Stevens, Craig and Thompson;Corporate Affairs;87276.87
26899;Hannah Bryant;09/09/1952;Costa-Vang;Organizational Development;70840.68
373417;Michael Craig;27/02/1966;Melton PLC;Business Intelligence;24219.71
468313;Michael Phillips;12/03/2012;Gonzales, Thomas and Ford;Corporate Training;83855.72
100015;Sarah Wright;18/10/1999;Gill, Brooks and Steele;Corporate Events;40752.95
673144;Lisa Morton;24/12/1926;Rodriguez Ltd;Legal;11971.45
719799;Connie Green;22/03/1987;Wiggins PLC;Legal Compliance;50569.72
887407;Christina Good;08/03/1910;Spencer PLC;Research and Development;37136.9
235566;Timothy Edwards;23/11/1934;Hall-Jackson;Investor Relations;9011.85
345599;Stephen Gregory;04/07/1985;Floyd Group;Cybersecurity;17667.53
887072;Maureen Fletcher;14/04/1963;Hill, Martinez and Cooley;Organizational Development;28855.77
769478;Jennifer Matthews;08/05/1945;Haley, Ruiz and Blair;Corporate Development;8262.86
976559;Allison Davis;04/10/1926;Fisher-Olson;Organizational Development;52650.94
392522;Mrs. Caitlin Osborn;30/07/1956;Simpson, Estrada and Pena;Quality Assurance;88740.16
677300;Kaitlyn Dean;13/11/1985;Campbell Group;Procurement;6023.59
831742;Jacqueline Perry;09/01/1992;Flores-Anderson;Organizational Development;18244.51
692112;Jessica Nguyen;18/02/1941;Ayala-Miller;Health and Safety;47315.58
699966;Ms. Nicole Snow;09/07/1919;Guzman-Glenn;Hardware Development;43641.11
241165;Katherine Christensen;08/05/1941;Klein, Howard and Martin;Facilities Maintenance;38389.83
828954;Timothy Beltran;02/06/1976;Howell-Moreno;Strategic Sourcing;14539.03
560410;Scott Massey;27/02/1944;Stout-Kerr;Strategic Sourcing;39291.05
768068;Lynn Frazier;14/11/1977;Martin-Perez;Treasury;86032.21
192536;Beth Snyder;08/01/1975;Golden-Williams;Community Relations;71490.87
369379;Barbara Gibson;27/08/2021;Whitaker-Reed;Public Relations;36984.72
314935;Anita Brown;18/09/2017;Reid, Flores and Dawson;Investment Management;27414.26
833134;Kristopher Gallagher;07/04/1938;Kim, Brennan and Whitehead;Market Expansion;75577.74
455870;Kendra Brown;28/08/1945;Rice, Coleman and Bell;Investment Management;80305.8
766962;Jonathan Barber;28/04/2015;Padilla-Lee;Purchasing;49739.95
836054;Claudia Cabrera;21/12/1996;Nelson, Horn and Black;Employee Relations;27107.41
311591;Ashley Maddox;02/10/1954;Johnson, Perry and Hampton;Strategic Partnerships;77730.4
479815;Philip Ross;07/09/2012;Morgan, Ruiz and Middleton;Brand Management;61215.25
348555;Maureen Stewart;03/03/1909;Martin, Dodson and Gonzales;Facilities Maintenance;15824.26
129575;Colleen Shaffer;19/11/1921;Lopez LLC;Corporate Affairs;74194.04
660569;Stacy Rubio;28/12/1965;Rhodes-Castillo;Research and Innovation;20456.51
505231;Terry Madden;28/09/2019;Moses, Burton and Moore;Corporate Governance;36678.4
271550;Christopher Lee;30/09/2003;Miranda and Sons;Investment Management;1764.28
689606;Lisa Bailey;27/04/1961;Barnett Ltd;Risk Management;18159.17
111369;Keith Woodard;16/06/1921;Vazquez-Vargas;Customer Success;83282.58
287384;Victoria Rhodes;19/02/1980;Nguyen-Willis;Sales Operations;7685.57
584238;Joseph Palmer;10/02/1933;Jenkins, Carter and Johnson;Business Process Improvement;3145.11
689737;Thomas Harris;28/09/1944;Morgan, Taylor and Miller;Customer Experience;68033.15
688215;Shannon Chavez;08/04/1910;Villegas, Wade and Lopez;Treasury;40827.45
9592;Kenneth White;21/08/1976;Turner, Berry and Vasquez;Administration;11184.92
59455;Matthew Dennis;31/07/1911;Medina-Miller;Strategic Partnerships;82358.06
820464;Allison Long;11/10/1950;Richardson Group;Enterprise Risk Management;58046.3
393122;Anna Franklin;07/02/1946;Roberts, Griffin and Thompson;Strategic Planning;53124.84
959126;Christopher Harrison;24/05/1995;Kim LLC;Product Management;31244.5
772456;Nicholas Rogers;07/05/2016;Mitchell-Roy;Organizational Development;54692.44
160710;Amy Anderson;12/11/1985;Smith, Jones and Carroll;Cybersecurity;62628.1
144952;Nathan Adams;26/04/1979;Armstrong, Briggs and Phillips;Cybersecurity;5500.73
195125;Stephanie Thomas;19/03/1972;Boyer Group;Infrastructure Management;67689.43
228116;Janet Carlson;13/10/1914;Marshall Inc;Market Research;86826.41
655238;Katrina Hall;04/03/2011;Fitzpatrick-Bailey;Corporate Affairs;49620.67
100748;Bernard Salazar;08/06/1982;Guerra-Townsend;Facilities Management;20299.47
24986;Kimberly Strickland;24/12/1953;Hughes-Welch;Financial Planning;9888.47
864951;Blake Lam;20/07/2017;Bowman, Choi and Walker;Market Expansion;88746.36
976389;Crystal Macdonald;14/07/1984;Rivers, Smith and Li;Business Intelligence;78635.96
541980;Emma Irwin;27/07/1925;Andrews-Bradford;Office Management;74066.39
303090;Christopher Mitchell;17/11/1966;Davenport-Johnson;Research and Development;13417.18
620014;Karen King;02/12/2012;Taylor LLC;Systems Engineering;77450.59
579744;Ashley Johns;29/09/1965;Smith Ltd;Corporate Events;22177.94
342571;Suzanne Hernandez;02/03/1958;Horn, Hall and Hill;Customer Support;59413.82
218463;Shawn York;22/12/2015;Lowe-Miller;Public Relations;10516.1
941318;Tim Stone;07/04/1962;Miller, Goodman and Blackburn;Business Intelligence;40184.3
928226;Joshua Johnson;22/10/2014;Sawyer, Harrison and Hill;Product Management;69379.18
232399;Angela Miller;17/10/2003;Rhodes-Petersen;Distribution;32766.12
908537;April Watson;25/12/1941;Mcdowell and Sons;Investment Management;53609.65
495039;Helen Levine;05/11/1917;Roman Group;Brand Development;67493.78
872108;Joseph Diaz;10/07/1998;Ford-Edwards;Data Management;21190.14
690801;Matthew Hunt;29/03/2009;Patterson Inc;Warehouse Management;81246.7
919237;Ronald Barrett;26/12/1925;Schmidt-Moses;Supply Chain;4196.76
631571;Patricia Stark;24/11/2003;Koch LLC;Policy and Planning;23160.77
926520;Kara Casey;27/04/1931;Fletcher LLC;Strategic Sourcing;11356.01
341840;Robert Richmond;16/10/1996;Becker Group;Investor Relations;4761.12
304215;Mary Torres;14/01/1946;Silva Ltd;Information Services;64610.49
458556;Erica Schultz;20/01/1921;Clay-Reyes;Brand Management;18759.73
258886;Robin Smith;14/08/1958;Shaw-Wilson;Environmental Health and Safety;8208.29
59005;Shannon Smith;13/04/1930;Kim Ltd;Employment Services;53756.87
107206;Heather Jennings;17/11/1969;Kelly Inc;Infrastructure Management;9603.2
797181;Kim Howard;29/03/2011;Harrington, Rivera and Beck;Supply Chain Management;41135.38
43090;Katie Wright;08/02/1986;Garcia Inc;Operations;43016.98
63363;Elizabeth Lewis;13/10/1968;Mitchell PLC;Strategic Sourcing;3591.33
313162;Gabriel Bryan;17/04/1911;Gutierrez, Coleman and Johnson;Supply Chain Management;89867.26
825303;Jessica Bell;26/12/1912;Salazar LLC;Investment Management;61794.32
524573;Ryan Peters;17/01/2001;Henry, Austin and Reeves;Finance;21602.92
973230;John Carlson;25/12/1910;Martin, Stewart and Harrell;Marketing;17281.13
997719;Joseph Black;28/06/2001;Chen, Lowe and Miller;Research and Innovation;9828.8
668968;Randy Lewis;02/02/2021;Kennedy Inc;Treasury;75422.63
567553;Jeanette Benitez;01/04/1976;Peters-Vance;Community Relations;74171.41
638974;Jamie Stewart;21/11/1990;Salazar Group;Audit and Assurance;7143.14
762711;Morgan Cobb;15/11/1997;Scott-Black;Purchasing;66758.79
213197;Dominic Garza;20/09/2005;Lee-Hansen;Customer Success;61637.04
665091;Antonio Johnson;01/05/2010;Wright-Ware;Product Design;22464.65
610921;Connie Lopez;10/02/2018;Jackson LLC;Advertising;4684.8
985194;Nancy Cooper;21/12/1930;Smith, Hall and Powers;Research and Innovation;5296.13
849349;Karen Stewart;16/10/1908;Martin Group;Learning and Development;4899.66
434575;Christy Pearson;08/03/1941;Gibson, King and Collins;Employment Services;12016.82
206326;Jimmy Sanders;14/11/1938;Garcia-Bowers;Engineering;8665.26
174073;Brian Boyd;31/03/1931;Collins, Harris and Cruz;Executive Office;19904.02
709159;Stacey Medina;24/07/2000;Hinton-Rose;Internal Audit;38517.0
74551;Linda Graves;27/10/1948;Gilbert-White;Enterprise Risk Management;25210.12
873838;Diana Moore;26/05/2003;Thomas Inc;Advertising;68245.9
908611;Jason Strickland;23/03/1946;Abbott-Rogers;Corporate Training;54550.88
59867;Andre Olson;09/08/1951;Beard-Johnson;Environmental Health and Safety;83804.62
214476;Julie Brennan;16/04/1972;Yang-Horton;Data Analytics;5776.11
737104;John Fleming;02/10/2021;Harris-Clark;Product Management;75737.9
490816;Darrell Pacheco;18/09/1999;Anderson, Norton and Johnson;Product Design;37987.91
956802;Michael Branch;07/12/1930;Miller-Chapman;Sales Operations;5796.42
918619;Danielle Williams;27/06/1932;Jordan, Sims and Maxwell;Market Expansion;25108.18
848345;Travis Yang;14/12/1957;Potter, Terry and Lynch;Public Relations;12250.03
230326;Jamie Carr;20/12/1992;Vaughan, Fox and Rose;Employee Relations;41848.82
224097;Jessica Greene;23/04/1919;Henderson, Sanchez and George;Business Intelligence;68579.75
732322;Melanie Thomas;13/02/1963;Taylor-Richmond;Training and Development;43921.71
136417;Brandon Griffith;18/09/1953;Baker, Garcia and Burnett;Human Resources;17277.73
900687;John Williams;27/02/1985;Lowe, Smith and Smith;Corporate Training;5045.03
248264;Laura Gordon;23/12/2008;Cox and Sons;Warehouse Management;58363.47
183625;Michael Cole;02/11/1946;Richardson, Gutierrez and Harper;Procurement;4979.76
326751;Dr. Robin Holmes;21/03/1926;Brown, Barber and Leonard;Brand Development;72416.13
365239;Annette Hernandez;28/07/1980;Lozano, Moore and Gallegos;Sales;52053.77
742132;Austin Garcia;02/05/1944;Mccarthy-Gardner;Administration;73309.81
33664;Isaiah Miller;07/01/1943;Mccarty and Sons;Public Affairs;82752.85
793578;Matthew Young;04/09/1948;Carr, Riggs and Juarez;Policy and Planning;66313.09
436844;John Carpenter;14/11/1912;Burke, Walker and Mullen;Investment Management;41096.26
747506;Laura Bowen;13/11/1929;Barajas LLC;Training and Development;60345.07
26145;James Mcdaniel;29/07/1913;Maxwell Group;Enterprise Risk Management;70276.54
693671;Kari Woods;20/04/2023;Villegas LLC;Customer Success;65721.63
906128;Philip Beard;13/12/1959;Chang, Morgan and Johnson;Environmental Health and Safety;45539.47
967786;James Velasquez;07/01/1927;Lewis, Hobbs and Harris;Facilities Maintenance;20766.88
288706;Brittany Coleman;28/02/1918;Scott-Johnson;Brand Development;86522.45
729525;Benjamin Long;20/05/1919;Williams-Stewart;Corporate Development;75409.73
781490;Jeffrey Thomas;12/05/1956;Jackson, Sawyer and Bryant;Cybersecurity;59794.76
150658;Susan Gonzales;06/09/1937;White-Johnson;Audit and Assurance;67687.1
532827;Ryan Mitchell;23/12/1996;Kelly, Gillespie and Scott;Infrastructure Management;2266.46
292837;Ann Holland;21/01/2000;Wilson-Morgan;Network Administration;52922.12
826456;Alicia Wise;06/07/1960;Williamson Inc;Corporate Social Responsibility;10310.42
149181;Ryan Davis;01/05/1943;Spears and Sons;Quality Assurance;3430.41
13028;Tiffany Andrews;22/11/1969;Alvarez, Blair and Ross;Financial Planning;60622.6
230289;James Olsen;26/06/1920;Hall PLC;Purchasing;31319.07
