Id;Nome;DataDeNascimento;Empresa;Departamento;Salario
112178;Martin Weiss;17/02/2022;Liu LLC;Engineering;15424.66
144642;Pedro Anderson;17/04/1942;Lee-Fernandez;Training and Development;29869.55
173900;Matthew Lynch;16/03/1929;Guzman PLC;Facilities Maintenance;74099.81
919639;James Gillespie;02/03/1957;Johnson, Garcia and Wright;Customer Success;11973.13
662422;Wendy Wood;05/09/1984;Mccormick Ltd;Data Management;19778.48
69487;Kathleen Hamilton;20/10/2012;Murphy-Mckee;Legal Affairs;26204.02
387383;Laura Wiley;05/11/2017;Small-Hill;Business Intelligence;75059.83
824085;Russell Garrison Jr.;13/03/2021;Tate Ltd;Financial Analysis;19739.45
327812;Cassandra Fields;08/03/1956;Scott-Collins;Innovation;3128.52
147875;Michael Nelson;20/01/1955;Ritter, Curtis and Garcia;International Operations;66733.34
839446;Tara Rhodes;10/03/2008;Howell PLC;Legal Affairs;80460.79
344971;Robert Vaughn;22/06/2014;Flores-Campbell;Health and Safety;13088.95
422452;Michael Lewis;19/10/1987;Miller, Mendez and Reynolds;Infrastructure Management;68165.53
808388;Matthew Brown;15/08/1924;Garner PLC;Legal Affairs;20045.49
145540;Jacob Leach MD;21/08/2017;Serrano, Bennett and White;Corporate Development;1151.6
511018;Brianna Ward;19/10/1954;Rangel-Graham;International Operations;58725.39
168334;Cassandra Johnson;02/03/1995;Whitaker Ltd;Community Relations;77371.34
209089;Brenda Nixon;03/06/1920;Campbell, Romero and Franklin;Distribution;79640.44
103877;Jeffrey Andrews;10/09/2004;Mills-Mcintosh;Product Management;7398.13
275913;Brooke Watson;27/12/1947;Chavez-Miller;Accounting;85271.82
266336;Scott Finley;27/07/2018;Baker-Garcia;Finance;3675.52
886932;Vanessa Castro;10/07/1986;Hernandez Group;Community Relations;59032.22
975034;Brenda White;14/10/1997;Torres, Clark and Arellano;Policy and Planning;53952.83
235637;Paula Gordon;31/12/2013;Cook-Flores;Business Process Improvement;67838.53
361541;Madison Riley;06/01/2021;Carter Group;Software Development;54535.59
924109;Sabrina Sullivan;07/06/1996;Harper, Nielsen and King;Sales;59912.85
36090;Kimberly Brown;06/12/1975;Smith, Davis and Sawyer;Data Analytics;44120.45
458570;Scott Moore;20/02/1942;Clements, Phillips and Murphy;Quality Assurance;84497.4
422442;Matthew Griffin;31/08/1965;Fisher Group;Strategic Sourcing;38918.54
110561;Lydia Baker;02/11/1927;Barrera Ltd;Accounting;39292.13
961794;Jessica Burnett;13/12/1992;Petty-Pope;Network Administration;17337.97
149241;Vanessa Lester;07/01/1976;Goodman LLC;Human Resources;65991.44
619683;Thomas Holmes;10/06/1936;Mendoza LLC;Regulatory Affairs;18901.81
218833;John Blackburn;23/02/1944;Graves-Johnson;Community Relations;18433.79
257876;Misty Burns;31/03/1963;Anderson-Morton;Financial Planning;24282.92
739345;Scott Mathis;14/03/1915;Ford and Sons;Software Development;4700.08
191207;Andrea Sweeney;26/02/1951;Simmons PLC;Legal Affairs;29957.47
261305;Victoria Nelson;25/08/1968;Marquez, Fisher and Harrison;Risk Management;12614.54
978229;Jeffrey Contreras;19/03/1968;Harris Ltd;Financial Planning;79717.49
480749;Samantha Hall;18/06/1961;Parker Ltd;Quality Control;48525.09
530479;Anthony Ingram;07/04/2019;Hayden Ltd;Training and Development;77489.47
965145;Daniel Marsh;11/04/1947;Hays and Sons;Corporate Communications;49340.12
520275;Brian Cook;07/10/1974;Khan-Lewis;Hardware Development;27545.52
169828;Brittany Johnson;09/06/1908;Torres-Gonzalez;Event Management;65131.84
642496;Victoria Wolf;09/08/1974;Williams Inc;Corporate Events;89156.72
764073;Gerald Wilson;25/02/1920;Pierce, Jacobson and Lane;Employment Services;67448.79
511209;John Harris;08/06/1939;Roberts-Drake;Warehouse Management;56370.57
369594;Sharon Campbell;19/08/1914;Morgan-Mcintosh;Training and Development;61558.02
184061;Michael Bennett;14/10/1989;Mejia Inc;Credit and Collections;72828.78
613515;Nicole Cobb;11/08/1993;Elliott Group;Training and Development;79704.88
686415;Catherine Roberts;26/03/1914;Turner, Ramirez and Farmer;Enterprise Risk Management;53972.76
707513;Jonathan Parrish;24/06/1947;Smith, Klein and Rich;Engineering;20068.08
435447;Amanda Nelson;08/01/2011;Stevens PLC;Training and Development;64324.77
746725;Tony Garcia;09/09/1909;Rodriguez Group;Customer Success;60657.59
664055;Sean Russell;05/04/1910;Rose, Erickson and Ruiz;Legal;63072.69
564791;Diana Orozco;27/05/1944;Ingram-Barton;Legal Compliance;66247.09
438949;Yesenia Rivera;30/04/1912;Riley-Rodgers;Procurement;20731.72
17005;Christina Peterson;14/11/1976;Hurley-Arroyo;Technical Support;8148.3
703152;Diane Wood;01/06/2009;Owens-Martin;Regulatory Affairs;23978.08
414600;Kathryn Gregory;29/06/1932;Martin PLC;Investment Management;71640.87
595722;Lisa Miller;07/08/1939;Lewis, Smith and Pierce;Administration;86882.83
486522;Tammy Conley;30/07/1922;Ford, Mitchell and Richardson;Taxation;8372.02
816019;George Watson;06/07/2013;Stewart-Johnson;Learning and Development;17584.27
242007;Anita Chavez;26/12/1986;Jackson, Patterson and Williams;Executive Office;6685.81
796791;Caroline Allen;14/09/1973;Ramsey-Greene;Accounting;69427.75
314777;Jessica Hill;23/03/1956;Palmer-Butler;Information Security;4284.51
813967;Erik Leonard;01/10/1944;Johnson-Mosley;Customer Success;26710.69
515439;Daniel Mclean;12/03/1928;Alvarez-Henderson;Business Intelligence;45197.27
946356;Michael Stephenson;27/08/1909;Moore, Bennett and Snyder;Database Management;65610.07
665518;Todd Ayers;31/10/1923;Perez-Smith;Infrastructure Management;45631.5
218149;Jennifer Reynolds;21/07/1915;Hall, Davis and Owen;Investor Relations;70568.52
493993;Nicholas Moore;26/04/1963;Newton, Ortiz and Reyes;Event Management;54922.24
901721;Rickey Hanson;02/07/1987;Ward, Hernandez and Dean;Engineering;53002.12
579531;Edward Short;02/10/1964;Coffey-Hunter;International Operations;18918.92
29136;Marcus Stanley;17/03/2018;Torres LLC;Project Management;88986.84
772473;Jennifer Joseph;14/08/1913;Miller-Chavez;Corporate Social Responsibility;85976.64
383965;Lisa Holland;04/12/1913;Chavez and Sons;Financial Analysis;41409.55
114002;Katherine Wilson;20/02/1988;Frazier, Graves and Lopez;Corporate Social Responsibility;20210.75
651402;David Smith;06/09/1985;Peters, Bishop and Lyons;Strategic Planning;77524.51
973815;Rhonda Andrews;10/09/1944;Edwards, Small and Yang;Credit and Collections;51898.57
687049;Charles Harper;21/11/1941;Collins PLC;Customer Support;77614.12
689023;Leslie Elliott;16/02/2011;Brown, Moore and Evans;Operations;20829.07
888285;Jessica Russo;20/11/2023;Marsh-Newton;Data Management;64877.63
687114;Jonathan Lee DDS;10/11/2022;Perez-Campos;Corporate Communications;48629.53
708560;Christopher Bowers;18/04/1983;Wilson-Sanchez;Quality Control;4849.91
66303;Luke Garrett;05/08/1962;Fernandez, Patel and Cummings;Brand Development;69198.63
283634;Molly Martinez;30/04/1961;Joseph Group;Warehouse Management;71094.39
843558;Dillon Woods;08/12/1932;Mendez, Williams and Edwards;Customer Support;25310.29
688711;Laura Green;12/11/2018;Smith, Marsh and Hernandez;Information Security;24831.56
383815;Patrick Hunt;21/06/1925;Buchanan Group;Brand Management;48276.93
338154;Karen Villegas;08/07/1912;Ross-Smith;Brand Management;56677.79
615290;Lacey Simmons;10/03/1911;Rodriguez-Harris;Taxation;75011.91
927471;Heather Roman;18/08/1990;Flores Ltd;Business Development;60124.36
415729;Jesse Rice;17/07/1941;Fowler, Salinas and Jones;Investor Relations;64160.92
129274;Samantha Figueroa;28/06/1965;Kim-Long;Policy and Planning;75786.45
973031;Virginia Small;25/04/1942;Henderson PLC;Technical Support;77930.26
901297;Randy Price;25/10/1972;Jones, Ellis and Hicks;Technical Support;31777.26
554333;Christine Stokes;18/05/1911;Robles Inc;Strategic Partnerships;79646.86
256948;Veronica Martin;17/05/1918;Savage, Hansen and Gibson;Public Affairs;38043.74
323677;Elizabeth Hamilton;25/04/2012;Brown Ltd;Strategic Planning;13414.08
283550;Eric Li;19/04/1977;Schaefer and Sons;International Operations;70108.38
825351;John Fox;15/06/2002;Anderson Ltd;Operations;81004.59
60409;Logan Chapman;29/07/1917;Day, Jennings and Moss;Infrastructure Management;8017.12
210614;Joseph Sanford;05/11/1930;Black Ltd;Audit and Assurance;41304.11
661802;Maria Fowler;05/08/2017;Parker-Rodriguez;Software Development;30935.52
784975;Alyssa Burke;30/03/1908;Pearson-Roberts;Internal Audit;35158.98
115902;Jennifer Smith;15/09/1975;Calhoun, Ruiz and Mathis;Innovation;43841.73
345511;Shelia Tyler;31/05/1928;Zamora, Anderson and Smith;Treasury;80327.37
380214;Melanie Walker;19/07/1999;Watts PLC;Market Research;34999.48
450149;Crystal Harmon;20/08/1961;Gordon LLC;Employee Wellness;79019.17
59733;Carolyn Cabrera;28/10/1921;Davis, Gill and Rodriguez;Information Security;60185.59
985787;Amy Gordon;04/09/1916;Chavez LLC;Strategic Sourcing;37294.55
909955;Thomas Clark;17/06/2016;Guerrero-Garrison;Learning and Development;12091.24
335894;Sarah Reyes;25/02/2018;Harris, Hunter and Hartman;Risk Management;38908.34
816871;Jordan Berry;28/03/1931;Harris-Short;Contracts Management;62952.74
367597;Christine Jones;20/02/1925;Wilson and Sons;Information Services;78290.98
794585;Christopher Patterson;02/06/1976;Johns Inc;Corporate Social Responsibility;20158.86
472128;Christina Walker;09/01/1967;Gregory LLC;Executive Office;46543.85
63960;Luis Harris;03/11/1922;Hensley Group;Public Relations;56955.57
865572;Brittany Lee;13/09/2004;Miller PLC;Environmental Health and Safety;25728.6
233224;Virginia Smith;07/04/2018;Williams, Perez and Perez;Credit and Collections;20678.52
870463;Aaron Johnson;03/01/1983;Hood and Sons;Software Development;72750.87
274984;Rachel Lewis;08/12/1978;Miller, King and Haney;Investor Relations;74757.63
280253;Brooke Tanner;13/07/1975;Sanchez Group;Corporate Training;3287.77
482319;Jeff Hunter;24/06/1965;Johnson, Hahn and Long;Information Services;16239.12
451703;Taylor Yang;13/05/1954;Case LLC;Sales;36448.73
304532;Anthony Baker;13/08/1934;Jones Inc;Technical Support;46469.29
771068;John Garcia;25/06/1914;Murray, Black and Pennington;Treasury;15717.26
745532;Brian Massey;01/01/2000;Miller, Williams and Maldonado;Customer Success;34713.46
596921;Donna Harper;11/12/1962;Greer Group;Technical Support;68547.93
69401;Glen Smith;06/10/1908;Jenkins PLC;Administration;55069.64
891342;Victoria Duffy;23/07/1995;Swanson, Kelly and Hayes;Customer Support;22454.97
308259;Jason Martin;10/05/1921;Neal PLC;Contracts Management;7227.61
429096;Janet Martinez;29/04/1958;Garcia, Pacheco and Romero;Learning and Development;52765.41
133017;Charles Smith;11/02/2007;Jones PLC;International Operations;3829.52
156011;Ray Foster;31/01/2012;Henderson, Hogan and Payne;Business Continuity;10450.97
632903;Jessica Jensen;12/12/1921;Lopez LLC;Technical Support;58456.38
326485;Karen Hall;29/08/1941;Grimes, Castro and Rogers;Administration;67201.67
577290;Kevin Thomas;19/03/1929;Wilson-Hendricks;Legal;13789.95
915539;Michelle Mcgrath;05/05/1917;Thomas-Gregory;Treasury;17985.62
261011;Justin Mathews;12/04/2004;Aguilar LLC;Credit and Collections;13282.52
311281;Stephen Meyers;26/12/2006;Meyer, Bridges and Carter;Facilities Maintenance;34393.98
974302;Ryan Bell;06/08/1967;Martin Group;Product Management;22612.29
495266;Jacob Gomez;15/06/1947;Woods PLC;Strategic Sourcing;7160.55
736534;Erin Matthews;14/06/1941;Smith, Clay and Adkins;Procurement;66377.85
207008;Dominique Garcia;19/05/1979;Johnston-Green;Network Administration;63907.38
231172;Emily Williams;24/05/1987;Williams, Day and Anderson;Facilities Management;88694.88
180163;Christopher Pierce;29/12/1916;Gibbs, Bell and Ramirez;Product Design;5208.0
666605;Nicholas Miller;22/03/1908;Taylor and Sons;Training and Development;81529.02
940913;Victoria Robinson;01/06/1920;Hernandez, Scott and Bell;Public Affairs;19085.4
840178;Kimberly Orr;31/03/1996;Callahan, Simmons and Mata;Corporate Training;20813.15
508593;Julie Howard;13/11/2005;Singleton Inc;Investor Relations;85625.51
281959;Jimmy Austin;22/02/1933;Wilson-Cline;Research and Innovation;41135.19
781743;Melissa Thompson;10/11/2006;Cherry LLC;Financial Planning;23327.89
967000;Tara Bowers;23/10/1922;Goodwin, Sanchez and Russell;Quality Control;8865.58
348412;Danielle Scott;31/03/1926;Chapman, Wang and Strong;Strategic Planning;62756.02
835187;Daniel Larson;02/09/2007;Perez-Salinas;Financial Analysis;6527.37
80375;Christine Roberts;07/12/1947;Jennings-Franklin;Accounting;3219.67
954628;Eugene Garrett;21/06/1927;Jones, Ortega and Williams;International Operations;23136.04
346774;Joel Hall;18/11/2020;George, Martinez and Watson;Innovation;43757.8
757063;Deborah Stevens;28/12/1970;Cross, Butler and Carroll;Corporate Affairs;17239.28
158834;Timothy Robinson;18/06/1942;Rivera, Taylor and Johnson;Brand Development;7979.95
66390;Nicole French;02/03/2012;Miller LLC;Organizational Development;87733.3
902000;Noah Arnold;25/12/1994;Morris Inc;Data Analytics;1703.24
183657;Jose Lewis;04/12/1999;Aguilar-Reynolds;Product Design;66956.9
273892;Lisa Jackson;31/01/2017;Norman, Washington and Long;Distribution;86867.04
847206;Jason Smith;27/10/1962;Martin-Riley;Finance;5731.02
905045;Kevin Pham;24/02/1932;Ware and Sons;Marketing;79991.3
935311;Glenn Ramsey;25/01/1974;Porter LLC;Environmental Health and Safety;1331.34
504987;Michelle Holmes;10/12/1996;Pham-Williams;Corporate Governance;55360.48
655095;Shirley Ford;23/09/2018;Parker Ltd;Contracts Management;22345.49
627212;Luke Flynn;26/01/2023;Smith, Garcia and Villarreal;Environmental Health and Safety;84153.85
765197;Hannah Doyle;12/05/1912;Henderson-Graves;Sales;19246.88
937839;Mark Solomon;10/07/2002;Cervantes-Moore;Legal Compliance;72102.48
481610;Amanda Schultz;25/02/1942;Simmons-Walter;Business Process Improvement;11822.56
523224;Ashley Harper;08/11/1926;Lamb, Morrison and Rivas;Contracts Management;54011.63
998566;Joshua Brown;25/10/1969;Banks and Sons;Community Relations;11426.54
6059;Madeline Howell;28/08/1923;Jackson, Caldwell and Smith;Investor Relations;88463.77
540149;Amber Hancock DDS;01/10/1946;Reid, Johnston and Reynolds;Executive Office;57922.81
412152;Mr. Christopher Cuevas DDS;21/11/1953;Weiss Group;Facilities Maintenance;38311.98
833781;Donna Wallace;16/04/2020;Blackburn, Garcia and Pineda;Public Affairs;63817.04
834831;Mr. Peter Goodman;16/12/1955;Ewing, Duncan and Thomas;Investor Relations;80980.89
440295;Alice Brock;13/02/1991;Jacobs Ltd;Risk Management;82990.43
168982;Daniel Rogers;02/03/1979;Wagner, Hamilton and Romero;Employee Relations;29562.42
719980;Anthony Gilbert;09/09/1920;Perry-Arias;Policy and Planning;53073.4
375242;Carla Valenzuela;16/07/1945;Mann Ltd;Regulatory Affairs;50446.28
4771;Jonathan Howard;28/02/1936;Miranda-Nelson;Corporate Affairs;70082.55
702639;Darlene Bryant;18/01/1927;Hamilton LLC;Regulatory Affairs;37300.23
209538;Emily Yang;29/04/1925;Walsh and Sons;Sales;24282.34
847729;Nicholas Dunlap;30/12/1991;Robles LLC;International Operations;82945.06
195506;Wendy Rodriguez;11/05/1918;Thompson-Hunter;Public Relations;38045.04
706020;Reginald Wade;19/04/1953;Davis, Chapman and Castro;Supply Chain Management;31207.08
312570;Caleb Williams;13/01/1996;Camacho, Abbott and Holland;Treasury;3890.05
881352;Kevin Jackson;14/11/1935;Johnson, Zuniga and Wheeler;Public Relations;29329.11
400048;Danny Edwards;08/09/1939;Griffin Inc;Business Process Improvement;16231.71
794270;Michael Reyes;28/10/1930;Nunez-Henry;International Business;11075.79
404907;William George;03/10/1950;Gonzales-Keller;Infrastructure Management;77699.89
990658;Leah Cruz;21/10/1981;Ramsey-Simpson;International Business;77597.55
307968;Kenneth Smith;15/04/2007;Ray, Robertson and Woods;Learning and Development;62674.68
95510;Nicholas Torres;06/08/1911;Johnson, Brown and Short;Office Management;84705.64
880840;Sherry Carter;19/08/1958;Smith-Brown;Contracts Management;5982.66
409414;James Jones;24/05/1984;Wiggins-Mckenzie;Internal Audit;12863.91
522625;Paula Hart;17/07/1928;Alexander, Smith and Stewart;Systems Engineering;49527.19
702086;Taylor Bates;11/10/1955;Gardner-Jones;Health and Safety;14751.61
270290;Robert Vasquez;28/01/1981;Williams Inc;Research and Innovation;16624.11
481326;Kayla Lee;11/09/1977;Yoder-Hicks;Credit and Collections;88081.54
552658;Kimberly Howell;30/06/1945;Miller, Sullivan and Cruz;Research and Development;46671.58
57340;James Crane;02/08/1997;Wood-Parker;Corporate Development;24045.43
268269;Tyler Gallagher;11/10/1943;Logan Group;Hardware Development;70324.98
884144;John Foster;04/04/1928;Riley and Sons;Operations;49990.26
374546;Anthony Brooks;24/11/1909;Cowan Inc;Corporate Social Responsibility;37762.67
994140;Tamara Maddox;09/04/2014;Johnson Group;Sales;42459.91
607433;Jennifer Paul;23/12/1916;Brown, Bell and Murray;Office Management;36215.18
60917;Amber Henry;16/06/1957;Robertson Ltd;Accounting;23511.16
408352;Lisa Smith;26/05/1957;Simon Inc;Customer Experience;34809.97
296634;Priscilla Dougherty;30/04/1942;Scott Inc;Market Research;52753.76
108982;Jessica Trujillo;14/07/1913;Diaz Inc;Enterprise Risk Management;20470.04
355190;Jennifer English;22/03/1998;Williams LLC;Training and Development;77127.02
264296;Lisa Boone MD;21/03/1963;Wheeler-Moore;Distribution;9958.53
712368;Michael Dunn;17/09/1996;Navarro Group;Marketing;66330.16
87386;Carl Adams;20/07/1931;Garcia-Hall;Public Affairs;14168.52
740972;Jonathan Young;09/06/2008;Fletcher Group;Strategic Sourcing;53263.02
526507;Jamie Dean;01/06/1987;Romero-Berry;Human Resources;25718.63
162090;Alice Valencia;18/04/1947;Jacobs PLC;Investment Management;89202.15
38575;Samuel Bruce;02/12/2023;Henderson, Mcintosh and Bell;Strategic Planning;61072.85
199619;Joseph Christensen;03/05/1928;Summers-Henderson;Treasury;20442.11
168692;Jennifer Marks;25/06/1933;Griffith, Blanchard and Wise;Legal;28671.27
925291;Caitlin Perez;08/05/1987;Reyes LLC;Engineering;75824.36
694101;Jose Campbell;03/07/1999;Perry, Smith and Brown;Organizational Development;41024.51
570844;April Ray;02/02/1950;Moore Inc;Corporate Events;70947.76
486617;William Richardson;18/07/1977;Alvarado, Taylor and Walker;Organizational Development;80010.49
661057;Kayla Bradley;12/02/1985;Hammond-Long;Employee Relations;58328.33
322080;Misty Gonzalez;16/07/1921;Cole, Daniels and Merritt;Risk Management;3179.76
298251;Jill Payne;02/07/2006;Vargas-Nixon;Business Continuity;57324.95
270887;Sarah Rodriguez;21/09/1974;Harris-Lopez;Environmental Health and Safety;28518.02
649106;Gina Gamble;01/08/1973;Reynolds LLC;Credit and Collections;1920.58
874249;Meredith Cole;26/11/2023;Clark, Wilson and Johnson;Operations;77241.65
325225;Scott Bishop;17/01/1917;Mcdonald, Phillips and Buck;Customer Support;3985.83
664676;Kaitlin Cline;23/02/1950;Jones, Jones and Acosta;Purchasing;41140.18
624276;Andre Walker;22/05/1953;Barnett, Woods and Bell;Research and Innovation;21648.08
740109;Angela Madden;08/05/2010;Hartman, Hodges and Simmons;Investor Relations;28907.61
741137;Brandon Johnson;18/01/1971;Stevens-Burgess;Employee Wellness;77354.66
870263;Claire Reyes;31/12/1985;Rodriguez-Prince;Strategic Partnerships;11754.56
276874;Mary Schmitt;27/01/1989;Smith-Watson;Hardware Development;8556.92
486554;Cody Smith;11/11/2019;Robertson Group;Data Management;4009.75
951771;Anthony Key;03/03/1962;Douglas, Young and Adams;Procurement;88830.95
337427;Kevin Kelly;24/02/1918;Johnson, Frazier and Hurst;Investor Relations;29699.57
842339;Shaun Koch;17/08/1993;Dean PLC;Strategic Partnerships;40679.08
20307;Elizabeth Smith;09/10/1976;Davis Inc;Business Intelligence;16747.31
720913;Derrick Soto;31/12/2011;Tucker, Holden and Richards;Information Services;7431.08
453614;Mary Rios;19/04/1991;Montgomery, Callahan and Barnett;Quality Assurance;46898.25
657102;Jason Clark;14/03/1999;Hall PLC;Database Management;24778.42
300741;Alisha Diaz;11/08/1928;Alvarez, Rasmussen and Dudley;Quality Assurance;84078.93
98694;Erika Jones;21/07/1912;Yates, Bailey and Miller;Market Expansion;46371.94
19333;Vanessa Ayala;11/12/1925;Hall, Riley and Castillo;Business Development;66678.52
666922;Samantha Moran;16/01/1988;Barker, Rhodes and Krueger;Research and Development;9468.36
381333;Cody Williams;23/07/1953;Vaughn-Oconnor;Data Management;64247.56
177407;Charles Smith;27/05/2017;Proctor Group;Procurement;17417.82
359077;Michael Parker;30/06/1965;Moore-Carroll;Purchasing;24559.32
6245;Steven Rose;24/10/1988;Moore Ltd;Facilities Management;74574.22
734196;Caleb Reeves;30/10/1934;Little LLC;Brand Development;38907.15
177484;Shannon Acosta;14/02/1947;Johnston-Taylor;Enterprise Risk Management;49158.71
414593;Ryan Thomas;24/07/2006;Stevens, Hernandez and Rice;Taxation;47881.21
506306;Kim Lane;30/10/1995;Chavez-Anderson;Environmental Health and Safety;21447.35
390367;Rachel Taylor DDS;25/05/1981;Saunders Ltd;Financial Analysis;84692.79
953377;Beverly Wise;11/03/1918;Hays LLC;Health and Safety;15963.09
188143;Erica Tate;18/10/1933;Lowery Ltd;Corporate Governance;58726.89
297816;Scott Martin;04/07/1952;Espinoza, Fuentes and Stephenson;Employment Services;82440.8
850588;Janet Taylor;12/12/1953;Carter and Sons;Information Security;21017.14
560868;Brett Murphy;03/11/2007;Gentry, White and King;Enterprise Architecture;50743.15
480990;Stephanie Williams;24/12/1988;Miller-Clark;Systems Engineering;21529.49
531844;Brian Haney;11/04/1961;Robinson PLC;Facilities Maintenance;31923.39
481265;Michael Matthews;04/02/1914;Holloway, Skinner and Le;Supply Chain Management;73355.77
167679;Shelly Ruiz;19/03/1968;Daniel, Clark and Ayala;Employee Wellness;81348.45
