Id;Nome;DataDeNascimento;Empresa;Departamento;Salario
612527;Dustin Lopez;19/04/1912;Williams LLC;Infrastructure Management;19502.04
730921;Nicole Johnson;25/06/1987;Flores, Sampson and Duran;Market Research;55706.76
27268;Rachel Flores;15/08/1951;Hernandez, Miller and Bradshaw;Cybersecurity;80560.65
841245;Jennifer Johnson;31/01/1989;Carroll Group;Corporate Affairs;11489.38
721499;Meredith Watkins;06/03/1918;Juarez-Stevens;Facilities Management;58827.56
320818;Jack Craig;11/05/1945;Williams-Thomas;International Business;6768.16
49106;Amy Chambers;13/10/2004;Johnson, Jones and Aguirre;Employee Relations;64530.95
433931;Melissa Edwards;26/10/1934;Page, Fitzpatrick and Allen;Finance;8361.36
942378;Kimberly Carter;10/09/1952;Hamilton-Curtis;Research and Innovation;72939.1
826169;Monica George;14/02/1917;Jones-Johnston;Cybersecurity;73404.2
754177;Lisa Becker;26/03/1966;Robinson Group;Technical Support;74355.49
795360;Robert Bradley;27/03/1919;Marshall, Hayes and Butler;Information Technology;54773.35
415834;Christine Garrison;02/10/1983;Pena, Martin and Mcmahon;Investment Management;11671.4
50395;Dr. Reginald Martinez;07/11/2020;Spencer, Lee and Harrison;Quality Assurance;89743.19
742991;Vickie Guzman;29/07/1959;Ochoa LLC;Infrastructure Management;58931.03
290590;Michael Barrett;10/05/1908;Maddox, Morris and Barnett;Infrastructure Management;66337.98
548665;Susan Molina;21/03/2016;Williams-Little;Facilities Management;34641.63
422786;Stephen Anderson;12/03/1951;Blankenship LLC;Employment Services;50035.42
128322;Michelle Thompson;11/09/1969;Jones-Freeman;Strategic Sourcing;1815.4
428565;William Decker;26/04/1923;Perez PLC;Strategic Partnerships;51784.38
31450;Bethany Washington;07/10/1986;Barnes, Summers and Hernandez;Accounting;89354.45
627260;Holly Flores;05/12/2019;Hendrix-Logan;Enterprise Architecture;29708.55
166903;Nicholas Schneider;21/09/1978;Sanders, Young and Bryant;Employee Relations;40536.25
927929;Brandon Martin;20/06/1978;Santos Group;Audit and Assurance;20113.15
933496;Thomas Gordon;23/08/2011;Miller-Brown;Infrastructure Management;75988.83
693521;Stacy Miller;04/04/1921;Hunt, Riley and Perez;Sales;43900.23
535674;Marcia Lee;02/02/1923;Gomez-Hubbard;Organizational Development;61407.72
293039;Marie Serrano;14/11/1946;Carter, Parker and Cochran;Event Management;56440.93
908932;Angela Gill;15/01/1957;Ruiz, Swanson and Stein;Enterprise Architecture;3304.0
683013;Andrea Cowan;30/01/1968;Wright, Thomas and Hodges;Corporate Strategy;69683.73
855455;Robert Matthews;11/07/1947;Simpson Inc;Systems Engineering;83094.87
92773;Dustin Davis;27/12/1958;Hood-Arnold;Advertising;57565.83
329094;Brandi Velasquez;03/04/1986;Miller Ltd;Market Research;38820.96
423275;Tina Williams;21/06/2017;Wong and Sons;Facilities Management;26140.91
419282;Lisa Moore;20/08/1968;Miller Group;Corporate Strategy;15824.9
147191;Todd Rice;28/09/1926;Flowers, Hall and Caldwell;Training and Education;88318.08
447593;Frederick Scott;02/04/1994;Crawford Ltd;Strategic Sourcing;64038.23
442023;Steve Fuller;15/01/1985;Hayden-Smith;Financial Analysis;65012.55
205094;Joshua Bullock;24/08/1939;Green, Stevens and Hernandez;Public Affairs;70248.87
915884;Robert Taylor;07/02/1994;Miller Inc;Brand Management;65023.71
722056;Amanda Thomas;24/12/1913;Henry Inc;Research and Development;79951.15
281310;Brian Hall;11/08/2021;Schneider-Mason;Training and Development;60792.12
348487;Casey Castro;25/05/1994;Thompson-Lee;Employee Relations;52815.65
994908;Corey Barnett;16/08/1939;Burnett, Scott and English;Office Management;87068.71
510429;Kevin Mitchell;22/10/1968;Diaz Group;Supply Chain Management;18999.38
344426;Austin Reilly;14/08/1963;Alvarez-Robinson;Business Process Improvement;83554.42
474821;Linda Phillips;15/10/1920;Ballard-Quinn;Hardware Development;59985.44
890933;Jody Andrews;29/03/2001;Russell Ltd;Product Management;25894.35
893328;Hailey Young;13/06/1958;Santana, Randolph and Ross;Enterprise Architecture;35003.81
494995;Jesus Morrison;16/03/1987;Rice-Hawkins;Legal;40300.93
538192;Lawrence Gonzales;23/06/1975;Bowman, Livingston and Young;Risk Management;75100.65
123863;Jessica Silva;28/10/1971;Barnes-Cox;Health and Safety;75822.56
887471;Steven Jones;12/11/2020;Watson Group;Treasury;36661.82
220716;Alexander Orozco;22/08/1947;Harrison, Snyder and Foster;Financial Analysis;24372.77
683426;Jason Watson;13/06/1981;Thompson Ltd;Accounting;55819.98
397949;Karen Jackson;28/03/1958;Day Ltd;Market Expansion;86847.94
369235;John Glover;09/09/1996;Orozco PLC;Finance;84115.84
586368;Mark Reyes;20/03/2023;Carpenter Group;Regulatory Affairs;45705.7
818319;Bonnie Trevino;01/04/1987;Harper-Garrett;Product Launch;6144.98
338421;Ashley Hopkins;04/10/1946;Meyer Group;Training and Education;15233.27
443897;Robert Middleton;06/12/1974;Gray PLC;Network Administration;18340.56
94255;Lisa Smith;01/07/1983;Reese-Weaver;Product Design;33620.23
364862;Jesus Miller;15/11/2007;Torres Inc;Customer Support;75553.67
916307;Daniel Gates;11/12/2012;Rasmussen-Wolfe;Market Expansion;85603.44
75817;Bruce Johnson;15/12/1933;Morales, Howell and Mcgee;Supply Chain Management;55544.17
690542;Jonathan Nichols;08/08/1964;Fields Inc;Learning and Development;30791.69
832113;Adam Gardner;23/01/1923;Weber LLC;Corporate Affairs;17621.09
846125;Douglas Navarro;08/08/1918;Park, Reyes and Huang;Public Affairs;74672.24
344474;Mr. Jeffrey Gentry Jr.;20/02/1916;Green Inc;Environmental Health and Safety;27072.79
817079;Logan Williams;21/11/2002;Thomas Ltd;Data Analytics;9626.46
493001;Thomas Oconnell;22/12/1923;Hayes Group;Human Resources;12675.91
193238;Diana Mcdowell;02/11/1945;Mcdaniel-Weber;Health and Safety;9788.09
262911;Adriana Hernandez;02/09/1950;Norton Inc;Brand Management;81574.51
165485;Rachel Orozco;30/11/1995;Joseph Ltd;Event Management;64516.29
63394;Bryan Holmes;27/02/1928;Valenzuela-Frost;Information Security;23089.37
670251;Daniel Haley;19/12/1934;Hawkins-Peterson;Cybersecurity;19871.23
871031;Heidi Ford;06/12/1959;Jones-Barber;Advertising;40478.06
902523;Eric Brown;21/07/1918;Hansen, Kim and Clark;Product Management;53661.46
515250;Danielle Nguyen;08/07/1954;Lin-Phillips;Corporate Affairs;44969.22
91820;Jennifer Shelton;23/07/1934;Ellis-Taylor;Facilities Maintenance;22408.55
564434;Timothy Hunter;05/10/1946;Owens-Butler;Advertising;10979.19
329229;Melissa Rice;12/05/1928;Carter PLC;Corporate Strategy;23902.35
409175;Erin Mclaughlin;12/02/1963;Sandoval-Villegas;Research and Innovation;69575.66
284492;Michael Hawkins;31/08/1965;Greene, Murray and Cook;Health and Safety;51954.84
521730;Valerie Velasquez;23/12/1931;Fowler Group;Innovation;38081.5
397057;Diane Sutton MD;11/01/2013;Farmer-Rubio;Systems Engineering;54730.82
633743;Jennifer Rios;10/03/1982;Perkins-Myers;Sales;41066.58
67974;Karen Hoffman;19/11/1926;Stone-Medina;Market Research;80328.49
178239;Christina Nixon;15/11/1935;Jones, Vance and Wilcox;Policy and Planning;88308.92
602461;Crystal Banks;09/11/2011;Smith Ltd;Credit and Collections;71929.44
809225;Sarah Burke;05/07/2018;Ayala-Allen;Public Affairs;37278.15
705989;Susan Christensen;17/09/1980;Richardson-Jensen;Financial Analysis;60045.2
660718;Nicole Cooper;04/07/1921;Rojas-Harmon;Product Management;29005.86
48783;Carolyn Anderson;31/03/1933;Harrison-Smith;Accounting;52272.14
369651;Phillip Burnett;13/11/1968;Bruce, Paul and Jackson;Infrastructure Management;45573.51
235437;Christopher White;31/08/1918;Reyes, Wolfe and Zamora;Legal Affairs;36246.27
474919;Lisa Larson;16/11/1943;Bauer, Donaldson and Sullivan;Enterprise Risk Management;7431.22
273663;Chloe Miller;13/05/1925;Robinson Ltd;Public Relations;82068.7
932659;David Joseph;14/07/2005;Simpson-Torres;Office Management;33313.78
537709;Bryan Wang;04/12/2007;Moore Inc;Investment Management;18400.85
229939;Gregory Arnold;16/01/1948;Cook, Lawrence and Newman;Employee Relations;9944.32
34411;Andrea Williams;29/04/1947;Green-Chandler;Treasury;72528.13
36164;Wendy Vargas;23/09/1948;Sanders-Robles;Logistics;62693.76
481088;Gregory Sanchez;07/10/2007;Love, Alvarado and Ortiz;Operations;19769.37
517970;William Sweeney;23/10/1923;Gibson-Curtis;Product Launch;4730.87
379012;Mason Jordan;18/12/1971;Vaughn-Thomas;Legal Affairs;23288.55
932942;Rick Wallace;12/12/2002;Ashley, Davidson and Pena;Employee Relations;53149.61
910975;Maria Clarke;12/02/2010;Stewart Ltd;Data Management;82715.65
754681;Sherry Meyer;26/09/1946;Joseph-Gonzalez;Procurement;26430.62
468655;Nicole Roth;11/02/1915;Baker, Ferrell and Reyes;Network Administration;37699.75
263959;Melissa Anderson;26/10/1919;Long-Chen;Product Launch;88999.43
560526;Mark Jacobson;22/12/1958;White-Thomas;Sales;52611.17
243312;Jennifer Gutierrez;17/02/1979;Newman-Meyer;Logistics;36982.24
335777;Robin Huff;20/04/2011;Thomas-Mason;Procurement;25151.99
629704;Christopher Hill;15/10/2011;Meyers Group;Policy and Planning;40515.55
834561;John Vang;16/02/1981;Austin, Rios and Clark;Human Resources;81983.83
888178;Jacqueline Johnston;06/08/1925;Valenzuela, Merritt and Combs;Manufacturing;27924.2
819237;Laurie Green;10/11/1948;Davis-Williams;Public Affairs;16427.68
527392;Whitney Perez;03/10/1982;Henry, Barrett and Meyer;Product Design;61669.71
44076;Kimberly Spencer;20/04/2014;Johnson LLC;Organizational Development;27360.4
144152;Larry Brown;02/09/1933;Wolf Group;Research and Innovation;14844.13
974353;Kelly Gomez;11/06/1959;Fletcher-Rowe;Advertising;70944.58
760978;Brandon Garza;13/07/1963;Jones, Brewer and Nunez;Business Process Improvement;21272.31
505292;Kyle Gomez;25/11/1952;Harmon PLC;Policy and Planning;28516.65
186787;Lauren Bennett;29/11/1987;Hunter and Sons;Corporate Training;52553.16
731413;Larry Gardner;26/11/1953;Hughes and Sons;Human Resources;29570.08
638797;Susan Foley;14/02/1985;Ellison Group;Learning and Development;18348.42
381286;Brian Duran;04/03/1954;Campos, Ballard and Larsen;Training and Development;71364.23
976677;Scott Franklin;05/08/2020;Lewis Ltd;Distribution;55424.51
800092;Holly Zhang;26/03/1957;Melton-Johnson;Community Relations;57262.83
428562;Zachary Brady;10/03/1924;Benson-Moses;Product Launch;40808.05
925623;Jeffrey Smith;02/12/1969;Swanson, Perez and Henry;Engineering;45910.7
462670;Sylvia Zuniga;05/07/1988;Lee Group;Corporate Governance;2225.61
622240;Sean Martinez;16/05/1990;Bridges-Lloyd;Information Security;70643.62
922763;Shawn Huff;05/10/1940;Barron, Gibson and Martinez;Network Administration;35168.8
609651;Barbara Parrish;28/04/1961;Simpson and Sons;Community Relations;87470.65
680662;Krista Carter;23/06/1911;Petty, Wilson and Turner;Legal Affairs;6734.73
230818;Regina Wells;12/09/1959;Dunn, Morris and Fletcher;Finance;27095.81
466951;Cheryl Smith;01/04/2001;Thomas-Sherman;Research and Innovation;88055.45
794415;David Smith;15/08/1989;Armstrong PLC;Operations;17681.42
940532;Michaela Clark MD;31/07/2021;Blake, Bradley and Paul;Customer Support;2343.37
699077;Richard Long;06/06/1985;Lewis and Sons;Cybersecurity;67521.3
567315;Tara Ramirez;21/05/1999;Lawson, Henry and Washington;Audit and Assurance;65212.13
281350;Daniel Burnett;04/02/1980;Schroeder-Paul;Purchasing;36283.33
358053;Kara Robinson;27/06/1960;Santos, Stephens and Ward;Office Management;83219.26
803940;Jesus Allen;22/01/1931;Barber Inc;Strategic Planning;3487.1
352848;Beth Norman;15/07/2002;Owens PLC;Taxation;63385.04
400122;Corey Meyers;29/07/2006;Hall-Mcintyre;Data Analytics;57623.29
618907;Michelle Compton;03/09/1951;Barrett-Johnson;Strategic Planning;23935.34
206632;Daniel Burgess;12/05/1950;Parker-Moore;Business Process Improvement;37780.88
982119;Amber Johnson;03/12/1941;Williams Inc;Risk Management;76147.63
326395;Melanie Ramirez;25/09/2007;Macdonald, Hernandez and Brooks;Legal;44836.86
701111;Jill Mathews;20/03/1957;Gilbert-Williams;Product Launch;64182.22
466188;Whitney Mcconnell;22/04/2013;Wagner-Collins;Public Relations;55175.97
550396;Donald Foster;15/07/1957;Anderson LLC;Supply Chain Management;38059.49
294429;Ronnie Mckinney;19/03/1984;Freeman, Roman and Kidd;Project Management;14391.97
177622;Paul Collins;13/11/1927;Adams-Phillips;Purchasing;18351.92
200295;Anthony Perez;03/06/1916;Martin Ltd;Investor Relations;71615.75
67218;Amber Snyder;23/03/1933;Young Inc;Sales Operations;74141.48
152773;Tony Ramos;12/11/1985;Vasquez Ltd;Sales;59300.85
715866;Samuel Higgins;01/06/2002;Hudson-Woods;Advertising;64852.82
202640;Sarah Vasquez;21/11/1921;Moore PLC;Purchasing;73501.56
313904;Ryan Gomez;12/07/1909;Evans Inc;Purchasing;81643.78
618435;Kyle Swanson;13/02/1934;Wilson Group;Public Affairs;80604.96
976968;Maria Cohen;03/11/1942;Jefferson, Zamora and Mcdonald;Corporate Affairs;21965.43
318882;Joy Noble;25/10/1954;Morris and Sons;Event Management;58978.41
438264;Hannah Graves;06/09/1930;Walker PLC;Infrastructure Management;20488.01
734352;Stephen Arnold;10/02/1941;Bates and Sons;Customer Success;3468.14
41313;Michael Davis;03/05/1940;Krueger-Montes;Innovation;86927.81
791957;Christine Roach;20/02/1921;Sullivan, Perez and Jones;Enterprise Risk Management;36461.47
629693;Rachel Baker;27/04/1966;Bennett Ltd;Organizational Development;50780.7
858037;Eric Torres;19/06/1920;Luna-Ortiz;Procurement;30978.04
925160;Katie Perez;26/07/1987;Williams, Brown and Kim;Quality Assurance;39320.16
810658;Brenda Davis;17/07/1958;Jackson-Wilson;Research and Development;19432.17
202590;Tracy Deleon;26/06/1979;Meyer, Perez and Griffin;Contracts Management;29819.1
811890;Amanda Cross;22/05/1941;Morris-Reid;Finance;15782.15
232939;Jesse Bowman;07/08/1944;Bradshaw Ltd;Policy and Planning;50106.21
829210;Kenneth Romero;20/07/1976;Burnett Ltd;Cybersecurity;41475.63
35834;Rhonda King;01/03/1949;Adams-Jones;Quality Control;79722.16
740179;Travis Davies;14/01/1967;Johnson-Clark;Contracts Management;45754.06
921739;Brian Williams;26/09/1950;Brown LLC;Warehouse Management;66044.87
688851;Michael Butler;10/02/1926;Collins, Hawkins and Morris;Data Management;20636.42
496461;Jennifer Clay;27/06/1943;Patel Inc;Corporate Governance;48955.82
553426;Angela Mccall;28/01/1918;Barnes-Ramirez;Brand Development;63097.85
217417;Shannon Patrick;01/12/2001;Wolf, Schroeder and Brown;Organizational Development;53584.81
179110;Jennifer Wilson;21/03/1980;Hunt Inc;Community Relations;44983.04
487897;Natalie Hicks;07/09/1927;Fox Group;Environmental Health and Safety;28613.77
976618;Adam Harris;09/03/2008;Houston-Sullivan;Credit and Collections;14414.32
994704;Brian Graham;23/11/1928;Robbins, Casey and Walker;Business Continuity;6029.45
612034;Karen Miller;31/05/1922;Wright, Reed and Dawson;Software Development;57771.37
228224;Jessica Navarro;20/05/2014;Villarreal-Young;Brand Management;16488.18
359766;Alexis Davila;24/12/2012;Aguilar-Hess;Purchasing;87529.66
237977;Bruce Cameron;03/09/1979;Payne Ltd;Customer Experience;77573.01
902595;Kyle Moore;22/05/1913;Bell, Jones and Miles;Public Affairs;33118.61
686879;Marcus Johnson;31/10/1996;Jones-Martinez;Corporate Affairs;36981.44
113052;Sarah Guerrero;29/03/1967;Watson Ltd;Accounting;2979.42
499573;Jessica Curry;26/03/2002;Woodard-Fox;Legal Compliance;50234.14
717967;Sandra Trujillo;01/12/2017;Miller and Sons;Executive Office;82556.57
491376;Robert Burns;27/04/1999;Kelley Group;Business Process Improvement;43803.55
823291;Dana Thompson;06/11/1930;Cobb PLC;Environmental Health and Safety;29983.93
578690;Michael Macdonald;11/07/1942;Powell Inc;Office Management;42153.07
329965;Connor Casey;15/04/1953;Smith-Mitchell;Sales Operations;54130.21
496103;John Greene;13/04/2014;Hammond, Mccoy and Oneill;Public Relations;6486.1
16297;Stephanie Koch;12/03/1915;Robertson-Lewis;Quality Assurance;29873.46
373213;Robert Mullins;01/10/1936;Ruiz-Reyes;Financial Planning;77317.05
967661;Kelly Mejia;05/02/1908;Williams LLC;Information Security;69519.13
234827;Stacy Hodge;29/12/2006;Davis-Bryant;Customer Experience;60942.47
858849;Jessica Morgan;21/08/2005;Moore-Haas;Customer Success;81527.36
497254;James Bowen;08/03/2008;Zimmerman-Johnson;Product Launch;55145.42
823141;Christopher Brown;22/05/1956;Flores-Bennett;Customer Experience;72698.76
533514;Mrs. Stacy Morse;07/11/1988;Taylor, Johnson and Snow;Innovation;6887.88
502383;Ricky King;10/06/1971;Hall, Jefferson and Larson;Legal;1435.36
873896;Kristine Jones;26/06/2017;Johnson Inc;Strategic Planning;68600.21
780076;Jennifer Clark;29/06/1981;Miller Inc;Product Design;9633.58
999270;Joshua Martinez;29/07/1965;Mills-Smith;Financial Planning;50524.64
339061;Lindsey Caldwell;29/07/1996;Hardy, Butler and Perkins;Legal Affairs;64587.52
277769;John Ramos;21/02/1965;Lopez, Gay and Mcpherson;Business Continuity;78018.66
712567;Thomas Davis;26/12/1962;Murray-Middleton;Audit and Assurance;6552.11
970440;William Barrett;02/02/1963;Lawrence-White;Regulatory Affairs;6655.21
540698;Joshua Parker;26/09/1979;Johnson, Stafford and Bailey;Business Intelligence;72469.68
945519;Scott Torres;25/06/1961;Ryan-Duncan;Business Continuity;31342.38
471799;Scott Hancock;17/01/1965;King LLC;Environmental Health and Safety;9632.92
79663;Megan Day;24/08/1981;Bailey, Rose and Sanders;Corporate Strategy;72000.76
258183;Tyler Hooper;14/04/1993;Cox-Hart;Warehouse Management;75423.44
160837;Kristina Howard;07/04/1923;Henry Group;Market Research;11675.36
214584;Marc Dawson;13/09/1919;Gordon, Ford and Martinez;Quality Assurance;84689.62
789090;Mary Blake;15/06/1943;Thompson, Ingram and Lawson;Information Technology;75639.22
273776;Steven Kelley;21/10/1949;Neal, Howard and Barker;Financial Analysis;82803.13
860127;James Johnson;20/05/1945;Kirby, Young and Wang;Customer Success;14009.61
835641;Keith Gates;17/11/1920;Waters-Davis;Software Development;51067.18
315287;Katie Garza;24/10/1936;Brown, Baird and Jordan;Business Process Improvement;24623.72
846689;Curtis Fields;04/04/1991;Lowe-Greer;Systems Engineering;19049.01
754685;Patrick Conley;12/02/2018;Keller-Rush;Infrastructure Management;74192.57
765561;James Travis;26/12/1919;Williams, Andrews and Paul;Public Relations;35247.22
151800;Angela Smith;15/07/1970;Jones-Mills;Quality Assurance;78064.07
767896;Mark Martinez;30/12/2007;Campbell Inc;Research and Development;21489.58
456882;Crystal Mcdaniel;27/09/1985;Velasquez-Sanders;Contracts Management;66056.95
235758;Scott Alexander;06/05/1971;Mcbride-Garcia;Data Analytics;44893.2
975881;Michele George;05/10/1931;Blanchard-Mendez;Research and Development;4006.83
945077;Courtney Lewis;20/04/1956;Gamble-Gordon;Corporate Strategy;87649.59
709476;Craig Arnold;15/04/2015;Cook and Sons;Information Services;33828.5
651021;Eric Lee;05/07/1934;Stokes, Lopez and Wheeler;Customer Success;19148.76
999688;Adrian Floyd;04/08/1931;Bradley Group;Corporate Events;78020.62
653690;Mr. Timothy Burns;28/05/1955;Harvey, Villarreal and Benjamin;Credit and Collections;11329.54
989151;Anthony Perez;16/06/1956;Atkinson-Green;Administration;48985.62
380961;Ashley Ramos;20/07/1930;Evans-Bowman;Customer Support;13327.99
617227;Cory Walker;03/01/2001;Diaz PLC;Network Administration;16866.06
502275;Donna Shaw;17/11/1956;Oneill Inc;Finance;32078.62
885285;Christopher Cooper;03/10/1996;Bradshaw-Orr;Strategic Partnerships;52407.44
906317;Lauren Webb;23/07/1922;Harper, Davis and Castro;International Operations;60391.02
649319;Javier Norton;06/02/1998;Robinson-Ramirez;Information Security;46724.33
502449;Amy Wise;10/09/1947;Franklin-Austin;Audit and Assurance;65012.33
543631;Sheri Simpson;15/05/1950;Wallace and Sons;Business Development;20399.83
162202;Jerry Reilly;23/03/2007;Howard Inc;Corporate Social Responsibility;81700.55
195783;Victoria Harmon;06/10/1909;Reilly, Morgan and Garner;Research and Development;12620.59
262025;Edwin Yu;18/07/1951;Burnett PLC;Health and Safety;35780.08
213562;Ricardo Rhodes;26/02/1972;Farmer Ltd;Product Design;31505.69
60401;Teresa Johnson;26/01/1960;Whitehead, Phillips and Williams;Hardware Development;67639.83
357430;Ashley Williams;18/07/1921;Williams Group;Strategic Sourcing;51678.04
206473;Bryce Graham;14/01/1979;Winters, Gilbert and Cruz;Legal Compliance;75695.51
461659;Shelby Newman;02/02/1951;Jones-Butler;Regulatory Affairs;40313.41
14686;Amber Wang;31/05/1911;Baker, Torres and Vargas;Regulatory Affairs;70143.5
96364;Melissa Foster;10/04/1989;Carter-Martinez;Network Administration;2439.61
916646;Joshua Rose;24/09/2012;Wood, Franco and Daniels;Customer Experience;82337.69
50815;Sarah Clay;14/01/1969;Reed-Martinez;Engineering;46565.74
110341;Jennifer Smith;19/06/1963;Richardson-Jackson;Information Services;82998.51
685352;Dylan Monroe;10/03/1942;Moore and Sons;Supply Chain Management;73543.65
515701;Michael Padilla;19/04/1967;Jefferson-Trevino;Accounting;25599.64
557256;Hannah Meyer;14/07/2020;Harris LLC;Distribution;34424.66
270486;Jennifer Larsen;09/04/1968;King PLC;Risk Management;87524.01
783015;William Smith;07/09/1923;Brown LLC;Investment Management;48652.8
861102;Donald Carter;01/10/2014;Whitaker-Schmidt;Employee Relations;6865.55
7369;William Cruz;12/09/1959;Vega and Sons;Employment Services;5814.54
215529;Andrew Ramos;27/02/1966;Tucker, Villa and Frazier;Marketing;37724.14
510778;Ashley Copeland;20/07/1934;Rodriguez Group;Enterprise Risk Management;85730.76
333973;John Hernandez;03/12/1945;Mason Group;Advertising;41483.39
588586;Sean Brandt;03/02/2017;Wolf-Baker;Strategic Planning;66367.12
776774;April Walsh;30/07/1936;Johnson, Roberts and Marshall;Organizational Development;3883.91
936924;Allen Kramer;21/06/1959;Martinez, Warner and Jimenez;Facilities Maintenance;57083.31
478818;Tracy Washington;27/03/1960;Silva Group;Training and Education;46320.2
982964;Amanda Garcia;08/06/1935;Rollins, Olson and Wang;Investor Relations;51781.32
184169;Joy Green;14/10/1908;Harris Ltd;Corporate Communications;88571.95
